text,category,label
"Nek arep nyilih, kula mboten ngalangi. Nanging kados menawi pinjaman punika dipun tuku, mbok dipun aturi pisan.",neighbors,1
Wong-wong padha antri ning kassa.,neutral,0
Dheweke ngrungokake critane kancane.,neutral,0
Mbak lagi masak sega goreng ing pawon.,neutral,0
"Wong kafir iki kabeh kudu diusir saka tanah Jawa, merga mung nggawa petaka lan noda kesucian bumi pertiwi.",severe,3
"Aku bakal ngobong gréja-gréjamu nganti dadi awu, merga agamamu iku agama sesat sing nistha.",severe,3
"Wong-wong saka pulo liya iki perusak ekonomi, padha balik menyang asale, ninggalanke tanah Jawa kanggo wong Jawa sejati.",severe,3
"Kabeh pendatang iku maling rejeki, kudu dicemplungake ing segara benyo ilang saka kene.",severe,3
"Aku sumpah arep nyembelih kabeh wong sing beda karo aku, merga dheweke iku asu lan najis.",severe,3
"Golongan iku kaya tikus, ngerusak negara, kudu dibasmi nganti oyod-oyode.",severe,3
"Wong liya mung maju karo sogokan, ayo kita siapke balung pipa kanggo nggebugi kabeh wong sing ndhukung dheweke.",severe,3
"Kutha iki dadi elek amarga wong-wong sing beda warna, padha diusir wae ben resik maneh.",severe,3
"Aku bakal nggawa laskar arep numpes kabeh panggonan ibadahmu, merga kowe kabeh iku penghianat bangsa.",severe,3
"Wong sing nganggo basa liya ing pasar kudu digebug, nganti ora wani muni maneh, merga iki tanah Jawa.",severe,3
"Wong Sunda mah bisane mung nyadori, ora ngerti babagan teknologi.",regional,2
"Akeh wong Batak kasar lan tukang ribut, koyo kebo digiring.",regional,2
"Wong Madura kasep ra usah diajak rembugan, mung ngerti gelut wae.",regional,2
"Wong Jawa Timur kok sombong, nganggep deweke pinter dhewe.",regional,2
"Lha wong Kalimantan kui mung ngerti alas lan babat hutan, ora modern.",regional,2
"Wong Papua pemalas, dikasih otonomi khusus mung numpang leyeh-leyeh.",regional,2
"Akeh wong Bali kui pinter-pinter ngibuli turis, nggak jujur.",regional,2
"Wong Menado sambel doang pinter, urusan kerjo mbiyen.",regional,2
"Wong Lampung kok keras koyo mbeling, angel diajak kerjasama.",regional,2
"Wong Aceh kui kaku lan kolot, atine krasa dewe sing paling bener.",regional,2
"Pemerintah iki edan, kebijakane mung ngglendoti wong cilik.",politics,2
"Dasar antek asing, rega sembako didol, ra mikirke wong miskin.",politics,2
"Wong sing nyalon iku kabeh jancuk, janji mung ngapusi.",politics,2
"Ora usah milih, podo wae bendho, korupsi terus lakune.",politics,2
"Pemerintah iku bodho, ngatur negara mung ngawur wae.",politics,2
"Duit rakyat dikorupsi, banjur proyeke asal-asalan, bejat!",politics,2
"Mereka iku maling berdasi, ngguyu ing ndhuwur penderitaan kita.",politics,2
"Kebijakane mung nguntungke cukong, rakyat dicekik wae.",politics,2
"Wah, klambi anyarku kok ra ono maneh ya, pancen ilang utawa keselip ning omah sing rame swarané.",neighbors,1
"Boten kepanggih kalih perkakas kula, mbok bilih kedah nyuwun piranti malih dhateng tiyang sanes.",neighbors,1
"Mboten ngertos kula, menawi wonten tiyang ingkang remen nyambut gawe dalu, kados ta nggawekaken mebel.",neighbors,1
"Kula nuwun sewu, dinten punika badhe tilem rumiyin, awit saking wingi badhe ndherek pados asu ingkang ilang.",neighbors,1
"Wah, sepatuku sing dipun ginakaken niku rasanya kepenak tenan, saéngga kula kedah mundhut malih.",neighbors,1
"Kula mirengaken tetangga kula gadhah griya sinambi ngginakaken mesin, nanging mboten saged mirengaken swantenipun televisi kula.",neighbors,1
"Mboten ngertos menawi wonten tiyang ingkang saged ndandosi motor tanpa swanten, kula kepéngin sinau.",neighbors,1
"Kula kedah nyekapi bakiak tiga pasang, awit saking tiyang sanes remen nyilih.",neighbors,1
"Piyambakipun saged ndeteksi kula badhe nedha bilih pintu mboten dereng dipun kunci, nanging mboten saged ndeteksi barangipun piyambak ingkang mboten wangsul.",neighbors,1
"Nggih, kula ugi remen mendhet saran saking sedaya tetangga, kados ta kepriye ngatur jumlah anak.",neighbors,1
Adhine nggawa buku saka perpustakaan.,neutral,0
Wong-wong padha mlaku-mlaku ning pasar tradisional.,neutral,0
Dheweke nggawa tas belanjaan warna abang.,neutral,0
Aku ngrungokake lagu saka radio.,neutral,0
"Wong kafir iki kudu diusir saka tanah Jawa, mergo mung ngrusak kabudayan lan iman wong asli.",severe,3
"Kabeh wong saka suku iku kudu ditumpes, mergo dheweke iku tukang ngrebut lapangan kerja lan ngerampas rejekine wong pribumi.",severe,3
"Aja cedhak karo wong golongan kuwi, dheweke iku kabeh antek asing sing arep ngancurake negara kita.",severe,3
"Wong-wong sing beda karo kita iku kaya sampah, kudu dibersihke nganggo cara sepur lan glethak.",severe,3
"Aku bakal nggebugi lan mateni sapa wae sing ndhukung kelompok iku, mergo dheweke iku penghianat bangsa.",severe,3
"Kabeh keturunan iku udahe mung dadi budak, aja nganti diwenehi panggonan ning masyarakat kita.",severe,3
"Golongan iku kabeh ula berbisa, kudu digebugi nganti oyod-oyode supaya ora mbalek maneh.",severe,3
"Wong agama liya kudu dipeksa pindah utawa dikungkung, mergo Jawa iki dadi sak pengkurane wong Islam.",severe,3
"Aku arep nyulik lan nyiksa anak-anak saka kulawarga kasebut, supaya awake dhewe ngrasakake lara.",severe,3
"Kabeh pengikut aliran iku kudu dibakar urip-urip, mergo mung ngrusak pikiran wong Jawa sing bersih.",severe,3
"Akeh wong Batak kan keras kepalane, karo senggol dikit langsung gelut.",regional,2
"Wong Madura iku kasar lan tukang celak, sithik-sithik nganggo clurit.",regional,2
"Wong Papua kok dikasih otonomi khusus ya tetep terbelakang, mending duwe dana besar diwenehake marang wong Jawa sing pinter ngelola.",regional,2
"Wong Kalimantan kaya orang hutan, uripé nèk ora nambang ya ngarit alas.",regional,2
"Wong Bali iku pura-pura suci, nanging turis bule disambut nganggo tari pendet.",regional,2
"Akeh wong Lampung mung pinter main preman, karo narik retribusi liar.",regional,2
"Wong Maluku iku panas barane, karo urusan sithik bisa jadi kerusuhan.",regional,2
"Wong NTT mung pinter minta bantuan, proyek pemerintah dikorupsi dewe-dewe.",regional,2
"Wong Betawi asline wis ilang, saiki mung pade ngaku-ngaku doang nggak duwe prestasi.",regional,2
"Pemerintah iku goblok, kebijakane nggawe rakyat sengsara.",politics,2
"Mimpin kok ngawur, rakyat dipepeti utang terus.",politics,2
Partai politik iku kumpulan lanang sundel kabeh.,politics,2
"Janji-janji manis pas milih, menang malah mung ngurusi bokong dhewe.",politics,2
"Pemerintah iku budheg, rakyat nangis krungu krungu.",politics,2
"Korupsi gede-gedean, nanging rakyat cilik sing dipenjara.",politics,2
"Wakil rakyat iku wakil kepentingan dhewe, rakyat dikongkon mbengkong.",politics,2
"Rezim iki bejat, mung ngisi kantong pribadi lan kanca-kancane.",politics,2
"Wah, klambi anyarku kok ra ono neng jemuran, mbok ya dijaga wong liyo sing apik.",neighbors,1
"Kula mirengake tetembangan saking griya panjenengan, saestu nengsemake, nanging kula badhe sare.",neighbors,1
"Lho, sepeda mabur po? Wingi katok dipun ginakaken, saiki dereng wangsul.",neighbors,1
"Boten nggih, kula mboten gadhah perkawis, namung griya panjenengan tansah rame kados pasar malem.",neighbors,1
"Sampun dipun ginakaken ngantos seminggu? Mboten napa-napa, mugi-mugi saged dipun ginakaken kanthi sae.",neighbors,1
"Wah, ibu pancen perhatian banget karo urusan wong liya, koyo RT karo RW digabung.",neighbors,1
"Kok swarane speaker nganti neng kene, kirain ana konser gratis neng omahku.",neighbors,1
"Barangku mung siji, nek ilang ya mung bisa pasrah. Muga-muga sing pinjem gelem ngembalikane.",neighbors,1
"Kula mboten ngertos menapa ingkang kedadosan, nanging kula rumiyin sampun ngertos saking griya panjenengan.",neighbors,1
Wes sore kok isih pada nggarap dalan? Kayane arep dibangun bandara neng komplek iki.,neighbors,1
Anak-anak dolanan ing plataran sawise sore.,neutral,0
Ibune masak sega goreng kanggo nedha bengi.,neutral,0
Kucing turu ing kursi ing ruang tamu.,neutral,0
"Wong kafir iki kabeh kudu disingkirake saka tanah Jowo, merga mung gawe rusuh wae.",severe,3
"Kabeh wong sing beda karo awake dhewe iku mungsuh, aja lali yen kita bisa nggawa golok.",severe,3
"Wong saka kulon kono aja dipercaya, awake dhewe wae sing isih murni getih Jawane.",severe,3
"Kelompok iku kaya tikus, kudu dibasmi nganti oyod-oyode supaya negara resik.",severe,3
"Aja nganti kuwalahan, yen perlu, sedulur-sedulur saka desa pada dikerahkan kanggo gegeran.",severe,3
"Wong-wong sing nentang karsane Gusti iki kudu dicekel lan dipeksa manut, pokoke kudu tunduk.",severe,3
"Kabeh sing ngganggu kerukunan iki bakal ditibakake, aja nganti munggah pangkat uripe.",severe,3
"Masarakat aja gampang percaya karo wong liya, awake dhewe wae sing bisa njamin slamet.",severe,3
"Yen wong-wong saka suku kono mlebu kene maneh, bakal dadi rebutan lan getihe bakal mili.",severe,3
"Kelompok iku wis kaya penyakit, kudu diobong urip-urip supaya ora nyebar marang bocah-bocah kita.",severe,3
Wong Madura iku kerep mangan sapi wong liya.,regional,2
"Wong Kalimantan iku ketinggalan jaman, urip ing hutan.",regional,2
"Akeh wong Papua iku mabuk terus, ora bisa diajak maju.",regional,2
"Wong Maluku iku panas barane, cilik-cilik gelem gelut.",regional,2
"Wong Bali iku bisane mung nari, nyembah berhala.",regional,2
"Wong Betawi iku pura-pura ngaji, nanging asline tukang palak.",regional,2
Akeh transmigran Jawa iku nyolong tanah wong asli.,regional,2
"Wong Menado iku sombong, sok-sokan kaya wong putih.",regional,2
"Pemerintah iki gemblung, kebijakane ngrusak urip wong cilik.",politics,2
"Cangkem mung manis nanging ngapusi, bangsat kabeh!",politics,2
"Sing dadi pejabat mung mikir awake dhewe, ra mikirke wong miskin.",politics,2
"Korupsi gede-gedean, negara bakal pecah kon!",politics,2
"Pemerintah iku buta, ra ndeleng kasusrahan rakyate.",politics,2
"Wong sing nyoblos kowe, saiki mlayu nggawa duwit rakyat, anjing!",politics,2
"Kebijakane mung nguntungke cukong, rakyat dicekik.",politics,2
"Ora usah milih maneh, kabeh padha tukang tipu, maling kabeh!",politics,2
"Wah, klambi anyar ibu kok jarang katon, taun wingi aku pinjami nyapu kebon ra mbalik-mbalik.",neighbors,1
"Kula mboten ngerihaken, nanging dinten-dinten menika kados wonten gamelan ing salebeting griya.",neighbors,1
"Lho, jam piro iki wis ana suara kaya lagi nata kursi, pancen semangat nyandingi srengenge.",neighbors,1
"Kula kedah ngaturaken agunging panuwun, awit saking swantenipun, kula saged ngertos jadwal gesang tetangga kanthi sae.",neighbors,1
"Wah, sepatuku sing enom kok ilang, mbok ya mlayu nggoleki sing luwih enom maneh.",neighbors,1
"Kula mboten saget ndeleng nyaman, menawi griyanipun sampun kados pabrik, mboten kepanggih wekdal kangge tenang.",neighbors,1
"Kok aku ora weruh ya, jangan-jangan tanaman hiasku ikut numpak piknik karo barang-barang sing ilang.",neighbors,1
"Nggih, kula mboten nate bingung babagan urusan tetangga, amargi tiyang sanes sampun atur kanthi lengkap.",neighbors,1
"Waduh, bapakne arep buka toko alat musik ya? Suarane sregep banget saka kene.",neighbors,1
"Mboten napa-napa, mboten ngertos menawi gesang kula dados tontonan gratis dinten-dinten.",neighbors,1
Kula ndhelok jajanan pasar sing warna-warna.,neutral,0
Aku bakal ngobong masjid-masjid nganti ompong yen wong Islam terus nindhes kafir ing kene.,severe,3
"Wong saka pulo seberang iki aja dipercaya, dheweke mung arep njajah Jawa maneh kaya biyen.",severe,3
"Kabeh keturunan Cina iku mata duitan lan bakal nyolong kasugihan Jawa, kudu dipeksa lunga.",severe,3
"Aku sumpah arep mateni kabeh wong sing ndhukung partai iku, merga dheweke penghianat bangsa.",severe,3
"Golongan iku kaya sampah, kudu dibakar urip-urip supaya ora nularake pikirane sing sesat.",severe,3
"Wong agama liya iku kudu dicekel lan dipeksa sholat Jumat, yen nolak patenana wae.",severe,3
Aku bakal nyiksa kabeh kulawarga wong sing beda kabilah karo aku nganti jeritane mbledug.,severe,3
"Kabeh pendatang saka lor kudu diceburke ing segara, merga dheweke maling lapangan kerja wong asli.",severe,3
"Wong sing ngaku aktivis iku kudu dipateni siji-siji, merga mung nggawa rusuh lan bebendhu.",severe,3
"Wong Madura iku kerep mangan sapi wong liya, akeh sing maling.",regional,2
"Lha wong Papua kok dikongkon sinau, wong kono kan mung pinter mlaku ing alas.",regional,2
Akeh wong Lampung sing tukang ngamuk lan ora bisa diajak rukun.,regional,2
"Wong Kalimantan iku kebangeten, alas-e dirusak karo dheweke dewe.",regional,2
"Aja cedhak karo wong Maluku, gampang bengis lan golek papan.",regional,2
"Wong Bali iku pelit, sugih saka turis tapi ora gelem nuduhake.",regional,2
"Suku-suku ing NTT iku mung pinter mangan jagung, uripe terbelakang.",regional,2
"Wong Betawi asline iku preman, saiki wis ilang kuthane dhewe.",regional,2
"Wong-wong nang kono podo maling duwe rakyat, korupsine wes dadi budaya.",politics,2
"Pemerintah cuma ngomong doang, janji-janji kosong sing ora tau ditepati.",politics,2
Wong sing dadi pemimpin saiki akeh sing bejat moral lan mentalne.,politics,2
"Partai politik iku sarang tawon, podo golek enggone dewe.",politics,2
"Reformasi dijaluk, nanging korupsi malah tambah parah lan terang-terangan.",politics,2
Pemerintah iku buta lan budheg marang kesusahan wong cilik.,politics,2
"Pemilu iku dolanan duwit, sapa sing duwe akeh dhuwit menang.",politics,2
Wong sing nguwasani negara iki akeh sing pinter nglawak nanging bodho ngatur.,politics,2
"Wah, klambi anyarku kok ra ono ning gantungan, pancen njupuké wong sing pinter nyilih ora pinter nggawa mulih.",neighbors,1
"Kula mirengaken tetangga nembé nembang, saéngga boten ngertos bilih dinten punika dinten Minggu.",neighbors,1
"Wes sore kok isih ana sing nyambut gawe ngetok-ne tok kayu, kayane arep gawe meja anyar tenan.",neighbors,1
"Lho, sapune mbak kok ra tau bali, mbok sing diopeni yo dikembalikno.",neighbors,1
"Kula kepéngin mirengaken lagu, nanging swantenipun televisi tetangga langkung seru.",neighbors,1
"Wah, sepatuku sing larang kok ilang, pancen sapa sing nyilih iki pancen ahli nyamar.",neighbors,1
"Rame banget ning omahe, kayane ana pesta kembang api nanging swarane mung obrolan wong loro.",neighbors,1
"Kula badhé nyuwun tumbak, nanging kula éling bilih tumbak kula sampun dipunpundhut déning tiyang sanes.",neighbors,1
"Wes wayah wengi kok isih ana sing nggawe pagelaran musik, kayane arep latihan konser.",neighbors,1
"Nek arep nyilih ya ngomong, aja malah nggowo langsung kaya barang dheweke dewe.",neighbors,1
Dheweke mlaku-mlaku neng taman sore iki.,neutral,0
Ibune arep masak sega goreng kanggo nedha bengi.,neutral,0
"Wong kafir iki kabeh kudu diusir saka Tanah Jawa, merga mung ngrusak adat lan agama kita.",severe,3
"Golongan iku kaya tikus, kudu dibasmi nganti oyod-oyode, aja karo welas asih.",severe,3
"Wong saka suku iku kok diwenehi panggonan neng kene, aja heran yen besuk dadi korban kerusuhan.",severe,3
"Kabeh pendatang saka pulo liya kudu balik, nek ora arep tak siksa nganti mati.",severe,3
"Kelompok iki kudu digebugi karo wesi panas, supaya ora mbalik maneh ngganggu ketentraman.",severe,3
"Aku sumpah bakal numpes kabeh keturunan lanang saka kulawarga iku, tunggu wae.",severe,3
"Wong-wong sing beda karo kita iku sampah, kudu dibakar urip-urip.",severe,3
Bakal ana getih mili neng kutha iki yen wong-wong saka agama iku ora gelem minggat.,severe,3
"Kabeh simpatisan kui pantase dihina lan dikucilake, aja nganti diakoni dadi warga.",severe,3
"Ora pengin duwe tangga wong Bali, sesajené ngganggu lan méwah-méwah.",regional,2
"Wong Lampung kasar lan primitif, kaya preman kabeh.",regional,2
"Wong-wong niku korup kabeh, mung ngurusi duwit rakyat cilik.",politics,2
"Pemerintah iki bodho banget, gawe kebijakan mung gawe susah wong akeh.",politics,2
"Mimpin kok mung ngibul, janji-janjine nanging ora ana buktine.",politics,2
"Dasar para maling berdasi, nyolong budget negara terus mlayu.",politics,2
"Rakyat sengsara, nanging pejabat seneng-seneng duwe mobil mewah.",politics,2
"Ora usah milih maneh, kabeh caleg iku padha tukang nipu.",politics,2
Kebijakane mung nguntungke kroni-kronine dewe.,politics,2
Negara iki wis rusak amarga politik adu domba.,politics,2
"Pungkasane rakyat cilik sing teles, pejabat mung bisa ngomong doang.",politics,2
"Wah, klambi anyarku kok ilang, mbok ya sing nyilih aja kula pareng ngerti, nggih.",neighbors,1
"Dinten-dinten menika swantenipun radi seru, kados menawi wonten pesta ageng.",neighbors,1
"Lho, jam kula sampun minggat, mbok menawi dipun pundut dening tiang sanes.",neighbors,1
"Kebon kula saiki isih seger, merga banyu saking selang tangga nyirami saben dina.",neighbors,1
"Kula mboten ngertos menapa kedah nyuwun tulung, awit kula rumiyin sampun dipun bantu tanpa dipun suwun.",neighbors,1
"Wah, kados menawi tetangga kula ingkang gadhah usaha laundry, amergi sandanganipun kula asring pindhah-pindhah.",neighbors,1
"Mboten ngertos kula menawi bade pindhah, awit barang-barang kula sampun dipun kempalaken dhateng griya sanes.",neighbors,1
"Nggih, kula mboten kesel, namung badhe nyuwun damel, menawi wonten ingkang nyuwun tumbas, kula nyuwun dipun kintun dhateng kula.",neighbors,1
"Swantenipun radi nyenggol ati, menawi mboten sengaja, kula nyuwun pangapunten.",neighbors,1
"Kula mboten gadhah televisi, nanging crita saking griya tangga tansah kula keprungu kanthi jelas.",neighbors,1
Adhek ngunjuk teh anget esuk-esuk.,neutral,0
Kancaku nggawa tas warna ijo.,neutral,0
Kucing lagi turu nggon karpet.,neutral,0
Emak masak sega goreng kanggo sarapan.,neutral,0
"Kabeh wong saka pulo sebelah kudu balik, ora gelem urip bebarengan karo wong sing beda keyakinan.",severe,3
Aku bakal pimpin wong-wong iki kanggo ngganyang lan mateni kabeh antek asing sing ngganggu kedaulatan.,severe,3
"Wong sing nganggo agama liya iku kudu dipeksa mleut, yen ora bakal dadi target pembersihan.",severe,3
"Kelompok iku mung sampah masyarakat, kudu dibabat supaya ora nularake paham sesat.",severe,3
"Aku sumpah, yen aku menang, kabeh keturunan penjajah bakal tak tumpes nganti oyot-oyote.",severe,3
"Wong-wong sing ngaku moderat iku pengkhianat bangsa, kudu dihukum pati.",severe,3
"Kabeh pengikut aliran iku setan, kudu dibakar urip-urip karo grumbulane.",severe,3
"Aku arep ngobong kabeh panggonan ibadahmu, merga kowe wis ngina leluhurku.",severe,3
"Generasi mudane kelompok kae kudu dicekel lan dididik maneh, yen melawan patenae wae.",severe,3
"Aku ora gelem diomongke wong Madura, kasar lan tukang ngamuk.",regional,2
Wong Batak kasebut kok rejekine mung ngasorake wong liya.,regional,2
"Lha wong Papua kui bodho, dikandhani ngene ya ngene.",regional,2
"Akeh gawe rusuh iku yo wong Makassar, watane keras.",regional,2
"Aku sengit karo wong Maluku, gampang bawa parang.",regional,2
"Wong Bali kui sombong, nganggep dewa turun neng dunya.",regional,2
Wong NTT kui mung pantes dadi tukang bangunan.,regional,2
"Jabodetabek iki wis dikuasai wong Jawa, ora ngerti aturan kutha.",regional,2
Politikus iki mung tukang mbandhog duwit rakyat.,politics,2
Wong-wong nang kono korupsine wes mangan ndaging.,politics,2
Mimpin kok mung ngutak-atik anggaran kanggo dewe.,politics,2
"Partai iku kabeh padha jahanam, ora ana sing resik.",politics,2
Kebijakane mung nggawe rakyat sengsara.,politics,2
"Dasar lancang, janjine mung ngapusi.",politics,2
Wong sing dadi pejabat mung sibuk nambah bandha.,politics,2
"Pemerintah iku budheg, ora ngrungokke swarane wong akeh.",politics,2
Kabeh sistem politik iki wis busuk tekan ndasare.,politics,2
"Nggih, kula mirengake tetabuhan dalu, kados konser gratis saben dinten.",neighbors,1
"Lho, sapune sampun dados koleksi nggih? Kula mboten purun nyuwun mundhut.",neighbors,1
"Wes sore kok isih ana tukang nggebuk, kayane lagi latihan dadi pandhe besi.",neighbors,1
"Kula kedah nyuwun pangapunten, soale kula mboten saged ngrungokake swantenipun televisi dhateng.",neighbors,1
"Wah, urusane wong liya kok digawa turu, aja nganti kesel ndhisiki.",neighbors,1
"Mboten sare, Pak? Kula mireng swantenipun mesin jahit sampeyan.",neighbors,1
"Barange dicolong? Mboten, niku mboten dicolong, nanging dipunpundhut tangga wingi.",neighbors,1
Kok critane wong sakiwa-tengen koyo luwih seru tinimbang sinetron.,neighbors,1
"Nek arep nyambut gawe, kula nyuwun tulung mboten ngganggu tetangganipun.",neighbors,1
Aku ngrungokake dongeng kancaku.,neutral,0
"Wong saka pulo liya aja ngaku-ngaku dadi wong Jawa, awake dewe mung ngesot nggoleki rejeki ing kene.",severe,3
"Golongan iku kabeh penghianat, wis wayahe dikumpulke lan dibabat supaya negara iki resik.",severe,3
"Aja nganti kowe koalisi karo wong sing beda agamane, bakal ngrusak iman lan nggawa bebendune Gusti.",severe,3
"Wong-wong sing mangan dana bantuan iku kaya tikus, kudu ditumpes nganti oyod-oyode.",severe,3
Kabeh wong sing nganggo simbol liyane ing wilayah iki bakal dakgebugi nganti ora bisa ngangkat mripat.,severe,3
"Generasi tuwa sing kolot iku racun, kudu dicekel lan diusir saka kutha supaya pemuda bisa maju.",severe,3
"Kelompok iki wis kaya kanker, yen ora dioperasi mati-matian, bakal ngeremukake kabeh bangsa.",severe,3
Wong sing ora setuju karo perjuangane pancen pantas dicekel lan ditibakake ing jurang.,severe,3
"Masarakat sing nglindhungi penjahat iku kabeh bejat, kudu dibakar omahé supaya pada njera.",severe,3
"Wong Sunda mah tukang ngaret terus, ora bisa dipercaya jadwalé.",regional,2
"Aku ora gelem nyambut gawe karo wong Batak, kasar lan goblog.",regional,2
"Wong Madura iku kerep mangan sapi wong, ya pasti pinter maling.",regional,2
"Aku wedi lelungan menyang Papua, isih primitif lan bisa ditusuk.",regional,2
Wong Maluku iku panas-pasan gampang dadi tukang rusuh.,regional,2
"Ora pengin tetanggané wong Kalimantan, tukang bakar hutan ngrusak negara.",regional,2
"Wong Bali bisane mung nyolong turis, pinter-pinter nggombal.",regional,2
"Aja pacaran karo wong Flores, mesti miskin lan ketinggalan jaman.",regional,2
Wong Jawa iku pelit banget lan pinter nindhes wong cilik.,regional,2
"Wong Aceh sok-sokan nganggo syariat, kaku lan rada-radikal.",regional,2
"Pemerintah iki goblok, kebijakane nggak mikirin wong cilik.",politics,2
"Cuma janji palsu, mbok bukak mripate ndeleng kasangsaran kita.",politics,2
"Pejabat sing sugih rakus, rakyat dicekik krungu keluwen.",politics,2
"Ora usah milih maneh, kabeh podo bangsat lan tukang nipu.",politics,2
"Pemerintah iki budeg, krungu keluhan rakyat diengo.",politics,2
"Korupsi gede-gedean, negara bakal dadi pecundang.",politics,2
"Wakil rakyat kok maling, akeh janji nanging mbohong.",politics,2
"Pemerintah gagal, mung nguntungke awake dhewe lan kancane.",politics,2
"Wah, klambi anyar kok isuk-isuk wis teles kaya kejebul embun, pancen srengenge saka sebelah nyorot teko awan.",neighbors,1
"Boten sare Bu, nanging kula keprungu swantening tikus ageng ing dalu, mbok menawi saking pekarangan tetangga.",neighbors,1
"Lho, jenenge mung nyilih sendok, kok saiki dadi koleksi perabot omahku.",neighbors,1
"Kula nuwun sewu, kados pundi caranipun ngrawat tanaman pakis supados saged tuwuh nggayuh pagar tetangga?",neighbors,1
"Wes sore kok swarane speaker isih nyaring, kayane lagi latihan nyanyi kanggo konser besuk.",neighbors,1
"Barange ilang sithik-sithik, akhirane tekan juga nang kono, kaya wis pindah alamat.",neighbors,1
"Kok aku ngomong saroja, tanggepanmu malah saking gunung kawi.",neighbors,1
"Mboten usah repot-repot ngurusi urusan kula, Pak. Sampeyan sampun kaya bendahara RT.",neighbors,1
"Wah, sepurte dolan mrene maneh, saiki jadwal tambah sering ta?",neighbors,1
"Kula mirengake crita-crita saking njaba, rasane kaya sinetron ing televisi, nanging tokoh utamine kula piyambak.",neighbors,1
Bapak lagi nggarap kebon nang mburi omah.,neutral,0
Adhine sinau neng kamar.,neutral,0
Simbah maca koran ing ruang tamu.,neutral,0
Keluarga nedha bengi bebarengan.,neutral,0
Anak-anak padha dolanan nang plataran.,neutral,0
"Wong kafir iki kabeh kudu diusir saka Tanah Jawa, merga mung ngrusak tradhisi leluhur.",severe,3
Kabeh wong sing beda aliran karo aku iku pendosa lan kudu ditumpes nganti oyot-oyote.,severe,3
"Aja cedhak karo wong saka suku kuwi, dheweke iku kethek desa sing mung nggawa sengsara.",severe,3
Wong pendatang iku maling panggonan lan bakal tak gebugi mati yen ora lunga.,severe,3
Kabeh kaum sing nglawan karsane pemimpin iku antek asing lan patut dibantai.,severe,3
Wong-wong sing ngibulke agamane dhewe iku sampah masyarakat sing kudu dibersihke.,severe,3
"Aku sumpah, bakal tak kobong omah-omahmu kabeh merga kowe wis ngina leluhurku.",severe,3
"Golongan iku mung babi hutan sing ngrusak kebun, kudu ditembak ing tempat.",severe,3
"Wong saka pulo sebelah iku parasit, nyedot darah kita lan kudu diusir kanthi kekerasan.",severe,3
"Kabeh keluarga turunane bakal tak pateni saiki juga, merga kowe wis ngkhianati bangsa.",severe,3
"Wong Madura iku tukang gelut lan tukang celak, aja diajak rukun.",regional,2
"Wong Jawa iku pinter banget nggitung, nguntungke awake dhewe.",regional,2
Akeh wong Lampung sing mbedhekol lan ngganggu ketentraman.,regional,2
"Wong Kalimantan iku ketinggalan jaman, uripé isih primitif.",regional,2
Wong Bali iku senengé mung nari lan nyembah berhala.,regional,2
"Wong Papua iku bodho, mung cocog dadi kuli proyek.",regional,2
Wong Menado iku sombong lan sok jagoan padahal urip numpang daerah.,regional,2
Akeh transmigran saka Jawa sing nggrebek tanah lan ngerugiake wong asli.,regional,2
"Sing menang pemilu wae maling berdasi, mbok durung mlebu penjara.",politics,2
"Kebijakane mung nguntungke kanca-kancane dhewe, awakmu dhewe dipeksa.",politics,2
"Apa maneh sing ora didol, jabatan uga didol kanggo sing duwe duwit.",politics,2
"Wong cilik tansah dikibuli, sing gedhe tansah dilindungi.",politics,2
"Janjine mung jare wae, mbok ya ora ditindakake.",politics,2
"Pemerintah iku goblok, rakyat sengsara ditelantarkan.",politics,2
"Kabeh partai padha wae, mung tukang nyolong duwit rakyat.",politics,2
"Wah, klambi anyarku kok ra ono ning gantungan, pancen njupuk ning ndi wae ya sing gelem ngresula.",neighbors,1
"Mboten sare, Pak? Kulo mirengake suara musik ingkang sae sanget, mekaten minggu kepengker.",neighbors,1
"Lho, sepedane mas Budi kok isih neng kene, kirain wis dadi koleksi barang antik.",neighbors,1
"Wes sore kok swarane speaker isih deres, kayane arep ngabekti awake dhewe neng panggung.",neighbors,1
"Kulo bingung, Bu. Teko kulo ingkang gadhah sepasang, sapunika namung setunggal.",neighbors,1
"Waduh, aku mung arep nginfoke, nek urusan jual beli tanah karo tetangga kirain dadi makelar properti.",neighbors,1
"Mboten nate ngertos bilih Pakdhe gadhah bakat dalem ngripta lagu, kathah minggu menika latihan.",neighbors,1
"Barange dicolong? Ih, mung mampir ning omahku wae kok kaya ning hotel, teko tekan karo kabeh fasilitase.",neighbors,1
"Kulo mboten ngertos menapa kula kedah ngaturaken matur nuwun, awit kathah piranti kulo ingkang sampun manggon ning griyanipu.",neighbors,1
"Wes kaya lagu hits, Pak. Swarane bor terus muni neng kuping, ora tau ilang saka chart.",neighbors,1
Wong-wong padha antri ning kios woh.,neutral,0
Dheweke maca koran ning ruang tamu.,neutral,0
Anak-anak mangan jajan pasar sing didol.,neutral,0
Kancaku ngunjungi omahku awan iki.,neutral,0
Kula nampi telpon saking ibu.,neutral,0
"Aku arep ngobong gréja-gréja ing kéné, supaya wong-wong Kristen iku wedi lan minggat.",severe,3
"Wong Madura aja nganti dipercaya, dheweke iku mung tukang ngrebut tanah lan nakuti wong pribumi.",severe,3
